year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90,employment_change_yoy_pct,wage_growth_yoy_pct,contraction_flag_12mo
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1243,Database Architects,1090.0,51.54,107200.0,52.59,109380.0,58910.0,139840.0,19.78021978021978,3.7051368869110957,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1243,Database Architects,1130.0,52.67,109550.0,54.57,113500.0,65120.0,140000.0,3.669724770642202,2.192164179104478,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1244,Network and Computer Systems Administrators,20650.0,38.08,79210.0,36.93,76820.0,50140.0,115350.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1244,Network and Computer Systems Administrators,20990.0,39.03,81170.0,38.37,79820.0,49110.0,116450.0,1.6464891041162228,2.4744350460800404,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1244,Network and Computer Systems Administrators,21260.0,40.06,83320.0,38.08,79200.0,50000.0,122360.0,1.2863268222963316,2.6487618578292476,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1244,Network and Computer Systems Administrators,21360.0,41.85,87050.0,40.37,83970.0,54290.0,121370.0,0.4703668861712135,4.476716274603937,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1244,Network and Computer Systems Administrators,23930.0,43.34,90160.0,42.09,87550.0,58090.0,124600.0,12.03183520599251,3.572659391154509,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1244,Network and Computer Systems Administrators,24740.0,45.17,93950.0,44.15,91820.0,60840.0,129290.0,3.384872544922691,4.203637976929903,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1245,Database Administrators and Architects,6290.0,40.51,84260.0,39.83,82840.0,51700.0,121590.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1245,Database Administrators and Architects,6680.0,42.02,87400.0,41.83,87010.0,53240.0,124540.0,6.200317965023848,3.7265606456206983,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1251,Computer Programmers,9450.0,38.02,79070.0,37.43,77850.0,51570.0,104560.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1251,Computer Programmers,9030.0,39.93,83050.0,39.66,82490.0,54100.0,112320.0,-4.444444444444445,5.033514607309979,1
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1251,Computer Programmers,7660.0,39.65,82460.0,38.32,79710.0,51360.0,105220.0,-15.171650055370986,-0.7104154124021673,1
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1251,Computer Programmers,7890.0,44.15,91840.0,41.79,86930.0,57210.0,114350.0,3.0026109660574414,11.37521222410866,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1251,Computer Programmers,7820.0,45.59,94820.0,45.11,93830.0,58400.0,121740.0,-0.8871989860583016,3.244773519163763,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1251,Computer Programmers,8100.0,47.35,98500.0,47.64,99080.0,60900.0,127880.0,3.580562659846547,3.881037755747733,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1252,Software Developers,18660.0,45.64,94920.0,47.53,98870.0,62750.0,130250.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1252,Software Developers,18310.0,47.74,99290.0,47.83,99490.0,65270.0,136070.0,-1.8756698821007505,4.603876949009692,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1252,Software Developers,17520.0,49.69,103350.0,49.03,101980.0,68230.0,142000.0,-4.314582195521573,4.089032128109578,1
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1252,Software Developers,19710.0,51.73,107590.0,50.88,105830.0,72950.0,138850.0,12.5,4.102564102564102,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1253,Software Quality Assurance Analysts and Testers,1510.0,41.21,85710.0,38.55,80180.0,59290.0,130350.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1253,Software Quality Assurance Analysts and Testers,1460.0,42.8,89020.0,40.78,84820.0,53930.0,132670.0,-3.3112582781456954,3.86185975965465,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1253,Software Quality Assurance Analysts and Testers,1840.0,48.33,100520.0,44.4,92350.0,62920.0,153280.0,26.027397260273972,12.91844529319254,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1253,Software Quality Assurance Analysts and Testers,1660.0,45.71,95080.0,44.95,93500.0,60650.0,136460.0,-9.782608695652174,-5.411858336649423,1
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1254,Web Developers,1590.0,36.3,75500.0,37.35,77680.0,48570.0,101450.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1254,Web Developers,1430.0,38.71,80510.0,36.39,75700.0,52460.0,110100.0,-10.062893081761008,6.635761589403974,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1254,Web Developers,1390.0,40.65,84540.0,38.07,79190.0,55730.0,120580.0,-2.797202797202797,5.0055893677803995,1
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1254,Web Developers,1330.0,42.26,87890.0,39.47,82110.0,58890.0,124800.0,-4.316546762589928,3.9626212443813578,1
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1255,Web and Digital Interface Designers,730.0,34.4,71550.0,34.66,72090.0,47740.0,99630.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1255,Web and Digital Interface Designers,770.0,35.21,73240.0,33.47,69610.0,42840.0,103250.0,5.47945205479452,2.3619846261355693,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1255,Web and Digital Interface Designers,870.0,37.31,77600.0,34.53,71820.0,47750.0,110690.0,12.987012987012985,5.953031130529765,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1255,Web and Digital Interface Designers,790.0,39.47,82100.0,37.45,77900.0,49850.0,120990.0,-9.195402298850574,5.798969072164948,1
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1256,Software Developers and Software Quality Assurance Analysts and Testers,20710.0,42.94,89310.0,43.06,89570.0,59220.0,123690.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1256,Software Developers and Software Quality Assurance Analysts and Testers,21080.0,44.03,91590.0,43.79,91090.0,61070.0,126160.0,1.7865765330758085,2.5529056096741685,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1257,Web Developers and Digital Interface Designers,2150.0,34.75,72280.0,33.21,69070.0,45700.0,103660.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1257,Web Developers and Digital Interface Designers,2190.0,36.1,75090.0,34.95,72700.0,46970.0,107600.0,1.8604651162790697,3.887659103486442,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1299,"Computer Occupations, All Other",85240.0,47.07,97910.0,46.35,96410.0,62930.0,134040.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1299,"Computer Occupations, All Other",87480.0,49.81,103610.0,49.26,102460.0,66980.0,142280.0,2.627874237447208,5.821672964967828,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1299,"Computer Occupations, All Other",89030.0,50.67,105400.0,49.85,103690.0,67890.0,145600.0,1.771833561957019,1.7276324679085031,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1299,"Computer Occupations, All Other",89610.0,52.38,108940.0,51.51,107140.0,69470.0,151150.0,0.6514657980456027,3.3586337760910814,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1299,"Computer Occupations, All Other",93690.0,54.66,113700.0,53.88,112070.0,71720.0,158410.0,4.5530632741881485,4.369377639067377,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1299,"Computer Occupations, All Other",98740.0,58.25,121150.0,58.0,120640.0,74220.0,167340.0,5.390116341124987,6.552330694810905,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-2011,Actuaries,830.0,46.48,96690.0,46.02,95720.0,47550.0,143080.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-2011,Actuaries,860.0,46.55,96830.0,45.94,95550.0,48650.0,144830.0,3.614457831325301,0.14479263626021305,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-2011,Actuaries,860.0,47.55,98910.0,47.51,98830.0,48560.0,146360.0,0.0,2.1480945987813693,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-2011,Actuaries,860.0,49.47,102890.0,49.16,102240.0,49480.0,161760.0,0.0,4.023860074815489,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-2011,Actuaries,890.0,49.49,102930.0,48.91,101740.0,49720.0,161750.0,3.488372093023256,0.0388764700165225,0
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-2011,Actuaries,920.0,51.68,107490.0,53.09,110430.0,49990.0,165400.0,3.3707865168539324,4.430195278344506,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-2011,Actuaries,880.0,53.3,110860.0,53.17,110590.0,49720.0,168080.0,-4.3478260869565215,3.1351753651502468,1
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-2011,Actuaries,890.0,55.84,116140.0,55.7,115860.0,53500.0,176280.0,1.1363636363636365,4.762763846292621,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-2011,Actuaries,880.0,55.54,115520.0,55.63,115710.0,53890.0,172060.0,-1.1235955056179776,-0.53383847081109,0
